"ORG_ID"|"NAVN"|"ORG_NAVN"|"POSITION"|"BESKRIVELSE"|"BIQ_PERSON_ID"
5000392|"Martin Pedersen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|547273
5000392|"Niels Overgaard"|"Vestjyllands Andel"|"Bestyrelsespost"|""|573360
5000392|"Verner Skov Them"|"Vestjyllands Andel"|"Bestyrelsespost"|""|690894
5000392|"Peter Bundgaard Sørensen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|908163
5000392|"Flemming Møller"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1015182
5000392|"Otto Riis Lund"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1229473
5000392|"Torben Holm Galsgaard"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1465435
5000392|"Mads Risum Østergård"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1527360
5000392|"Kurt Lundgaard Jensen"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1527361
5000392|"Brian Agerbo"|"Vestjyllands Andel"|"Bestyrelsespost"|""|1618087
5000246|"Anders Kristian Bech"|"Vestjysk Bank"|"Bestyrelsespost næstformand"|""|246418
5000246|"Bjørn Albinus"|"Vestjysk Bank"|"Bestyrelsespost"|""|288497
5000246|"Carl Olav Birk Jensen"|"Vestjysk Bank"|"Bestyrelsespost"|""|299423
5000246|"Carsten Andersen"|"Vestjysk Bank"|"Bestyrelsespost formand"|""|300564
5000246|"Frank Alex Kristensen"|"Vestjysk Bank"|"Direktionspost adm. dir"|""|356596
5000246|"Kirsten Skou Lundgaard-Karlshøj"|"Vestjysk Bank"|"Bestyrelsespost"|""|497616
5000246|"Peter Bækkelund Rasmussen"|"Vestjysk Bank"|"Bestyrelsespost Medarbejdervalgt"|""|606154
5000246|"Poul Hjulmand"|"Vestjysk Bank"|"Bestyrelsespost"|""|620438
5000246|"Vagn Thorsager"|"Vestjysk Bank"|"Direktionspost"|""|1001936
5000246|"Palle Hoffmann"|"Vestjysk Bank"|"Bestyrelsespost"|""|7360047
5000246|"Malene Rønø"|"Vestjysk Bank"|"Bestyrelsespost"|""|7360048
5000910|"Carl Erik Skovgaard Sørensen"|"Via Biler"|"Bestyrelsespost formand"|""|240173
5000910|"Erik Rasmussen"|"Via Biler"|"Direktionspost Administrerende direktør"|""|339409
5000910|"Lone Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|537280
5000910|"Ruth Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|637102
5000910|"Steen Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|644029
5000910|"Lars Erdmann"|"Via Biler"|"Bestyrelsespost"|""|1039252
5000910|"Annemarie Rasmussen"|"Via Biler"|"Bestyrelsespost"|""|1065899
5000375|"Hans-Holger Albrecht"|"Viasat"|"Bestyrelsespost Formand"|""|387398
5000375|"Jørgen Lindemann"|"Viasat"|"Bestyrelsespost"|""|469890
5000375|"Yong-Nam Mathias Hermansson"|"Viasat"|"Bestyrelsespost"|""|1311591
5000375|"Jette Nygaard-Andersen"|"Viasat"|"Direktionspost"|""|1819234
5000453|"Henrik Johansen"|"Vindenergi Danmark"|"Bestyrelsespost"|""|402503
5000453|"Jens Petri Petersen"|"Vindenergi Danmark"|"Bestyrelsespost"|""|441785
5000453|"Jørgen Bendsen Poulsen"|"Vindenergi Danmark"|"Bestyrelsespost"|""|464286
5000453|"Niels Mejlholm"|"Vindenergi Danmark"|"Bestyrelsespost næstformand"|""|572593
5000453|"Ole Ledet-Pedersen"|"Vindenergi Danmark"|"Bestyrelsespost"|""|583844
5000453|"Per Lauritsen"|"Vindenergi Danmark"|"Bestyrelsespost formand"|""|601083
5000453|"Torben Pedersen"|"Vindenergi Danmark"|"Bestyrelsespost"|""|680339
5000453|"Niels Dupont"|"Vindenergi Danmark"|"Direktionspost"|""|1355080
5000999|"Bo Tornøe Nørholm"|"Vital Petfood Group"|"Bestyrelsespost formand"|""|291237
5000999|"Per Christensen"|"Vital Petfood Group"|"Bestyrelsespost"|""|597457
5000999|"Villy Rasmussen"|"Vital Petfood Group"|"Bestyrelsespost næstformand"|""|693766
5000999|"Paulus Johannes Jacobus van der Raad"|"Vital Petfood Group"|"Direktionspost"|""|1146607
5000050|"Erling Willumsgaard Hansen"|"VKR Holding"|"Bestyrelsespost"|""|343276
5000050|"Thomas Thune Andersen"|"VKR Holding"|"Bestyrelsespost næstformand"|""|362337
5000050|"Jan Højmose Thomsen"|"VKR Holding"|"Bestyrelsespost"|""|425764
5000050|"Jens Villum Kann-Rasmussen"|"VKR Holding"|"Bestyrelsespost"|""|443151
5000050|"Karl Erik Ulriksen"|"VKR Holding"|"Bestyrelsespost"|""|484088
5000050|"Kristian Stubkjær"|"VKR Holding"|"Bestyrelsespost"|""|509195
5000050|"Søren Bjerre-Nielsen"|"VKR Holding"|"Bestyrelsespost formand"|""|659685
5000050|"Gitte Hovmark"|"VKR Holding"|"Bestyrelsespost Medarbejdervalgt"|""|1160165
5000050|"Jan Lundsgaard Jensen"|"VKR Holding"|"Direktionspost adm. dir"|""|1609928
5000050|"Anne Broeng"|"VKR Holding"|"Bestyrelsespost"|""|1702991
5000641|"Hans Göran Börjesson"|"Volvo Danmark"|"Bestyrelsespost formand"|""|1577842
5000641|"Göran Birger Hjalmar Lineberg"|"Volvo Danmark"|"Bestyrelsespost"|""|1577843
5000641|"Peter Mikael Östling"|"Volvo Danmark"|"Bestyrelsespost"|""|1577844
5000641|"Anna Ingrid Gunilla Jeansson"|"Volvo Danmark"|"Bestyrelsespost"|""|1751689
5000641|"Uri Peleg"|"Volvo Danmark"|"Bestyrelsespost"|""|1751690
5000641|"Torbjörn Christensson"|"Volvo Danmark"|"Direktionspost adm. dir"|""|1794245
5000728|"Artur Bugsgang"|"Volvo Personvogne Danmark"|"Bestyrelsespost"|""|264959
5000728|"Bengt Christian Robert Ericson"|"Volvo Personvogne Danmark"|"Bestyrelsespost"|""|268110
5000728|"Henrik Hangaard Arndtsen"|"Volvo Personvogne Danmark"|"Bestyrelsespost"|""|967708
5000728|"Øystein Herland"|"Volvo Personvogne Danmark"|"Bestyrelsespost formand"|""|1753778
5000902|"Anne-Lise Hansen"|"VP Securities"|"Bestyrelsespost medarbejdervalgt"|""|256719
5000902|"Bent Andersen"|"VP Securities"|"Bestyrelsespost"|""|270224
5000902|"Carsten Mandrup Poulsen Wiggers"|"VP Securities"|"Bestyrelsespost"|""|302393
5000902|"Frank Alex Kristensen"|"VP Securities"|"Bestyrelsespost"|""|356596
5000902|"Gitte Ina Nielsen"|"VP Securities"|"Bestyrelsespost medarbejdervalgt"|""|366564
5000902|"Henrik Tonsgaard Heideby"|"VP Securities"|"Bestyrelsespost"|""|405404
5000902|"Ivan Stendal Hansen"|"VP Securities"|"Bestyrelsespost"|""|420010
5000902|"Johannes Luef"|"VP Securities"|"Direktionspost Administrerende direktør"|""|452169
5000902|"Sven Arne Blomberg"|"VP Securities"|"Bestyrelsespost"|""|652591
5000902|"Sven Erik Lystbæk"|"VP Securities"|"Bestyrelsespost formand"|""|652868
5000902|"Torben Henning Nielsen"|"VP Securities"|"Bestyrelsespost næstformand"|""|678808
5000902|"Hans-Henrik Christian Eigtved"|"VP Securities"|"Bestyrelsespost"|""|1444600
5000902|"Erik Madsen Pihl"|"VP Securities"|"Bestyrelsespost"|""|1644546
5000902|"Jan Bjørn Kjærvik"|"VP Securities"|"Bestyrelsespost"|""|1665299
5000902|"Peter Michael Jensen"|"VP Securities"|"Bestyrelsespost"|""|1986259
5000902|"Jette Liza Frandsen"|"VP Securities"|"Bestyrelsespost"|""|7382270
5000751|"Jens Christian Søholm"|"VTB Holding"|"Direktionspost"|""|434643
5000751|"Kasper Søholm"|"VTB Holding"|"Bestyrelsespost"|""|487481
5000679|"Jens Christian Bindslev"|"Weber-Stephen Nordic"|"Bestyrelsespost"|""|433951
5000679|"Kim Haar Jørgensen"|"Weber-Stephen Nordic"|"Direktionspost"|""|492516
5000679|"Leonard Samuel Gryn"|"Weber-Stephen Nordic"|"Bestyrelsespost"|""|530026
5000679|"Torben Voss"|"Weber-Stephen Nordic"|"Bestyrelsespost"|""|681382
5000437|"Jørgen Hallundbæk"|"Welltec"|"Direktionspost adm. dir"|""|467064
5000437|"Søren Jørgensen"|"Welltec"|"Bestyrelsespost formand"|""|662224
5000437|"Scott Charles Collins"|"Welltec"|"Bestyrelsespost"|""|1585705
5000437|"Johannes Kornelis Jan Sikkens"|"Welltec"|"Bestyrelsespost"|""|17106254
5000993|"Finn Hansen"|"West Pharma. Serv."|"Direktionspost"|""|348593
5000993|"Per Lauge Jørgensen"|"West Pharma. Serv."|"Bestyrelsespost"|""|601074
5000993|"Helle Hjortlund"|"West Pharma. Serv."|"Bestyrelsespost"|""|1410444
5000993|"Finn Olaf Rasmussen"|"West Pharma. Serv."|"Bestyrelsespost"|""|1517165
5000993|"Heino Jakob Lennartz"|"West Pharma. Serv."|"Bestyrelsespost formand"|""|1517166
5000993|"Jan Løkken"|"West Pharma. Serv."|"Direktionspost"|""|1705690
5000993|"Sean Peter Parish"|"West Pharma. Serv."|"Bestyrelsespost"|""|1845481
5000993|"Anette Bækman Kristiansen"|"West Pharma. Serv."|"Bestyrelsespost"|""|1998908
5000207|"Anders Steen Westermann"|"Widex"|"Bestyrelsespost Formand"|""|249038
5000207|"Jan Tøpholm"|"Widex"|"Direktionspost"|""|429307
5000207|"Julian Tøpholm"|"Widex"|"Bestyrelsespost"|""|461765
5000207|"Richard Tøpholm"|"Widex"|"Bestyrelsespost"|""|631649
5000207|"Søren Erik Westermann"|"Widex"|"Bestyrelsespost"|""|660797
5000103|"Lars Nørby Johansen"|"William Demant"|"Bestyrelsespost formand"|""|239996
5000103|"Niels Jacobsen"|"William Demant"|"Direktionspost Administrerende direktør"|""|297514
5000103|"Niels Bjørn Christiansen"|"William Demant"|"Bestyrelsespost"|""|566968
5000103|"Peter Alexander Foss"|"William Demant"|"Bestyrelsespost næstformand"|""|604975
5000103|"Thomas Peider Hofman-Bang"|"William Demant"|"Bestyrelsespost"|""|670008
5000103|"Ole Lundsgaard"|"William Demant"|"Bestyrelsespost Medarbejdervalgt"|""|964570
5000103|"Karin Vera Ubbesen"|"William Demant"|"Bestyrelsespost"|""|1449815
5000103|"Jørgen Møller Nielsen"|"William Demant"|"Bestyrelsespost"|""|7383104
5000785|"Jürgen Wirtgen"|"Wirtgen Denmark"|"Bestyrelsespost"|""|476693
5000785|"Stefan Wirtgen"|"Wirtgen Denmark"|"Bestyrelsespost formand"|""|645071
5000785|"Jens-Ove Mortensen"|"Wirtgen Denmark"|"Bestyrelsespost"|""|1808783
5000838|"Andrea Zocchi"|"Wittenborg"|"Bestyrelsespost formand"|""|990945
5000838|"Finn Kjærhus"|"Wittenborg"|"Direktionspost"|""|7382193
5000838|"Ann Christina Keld"|"Wittenborg"|"Bestyrelsespost"|""|7382194
5000838|"Alex Petersen"|"Wittenborg"|"Bestyrelsespost"|""|7382195
5000838|"Stefano Barato"|"Wittenborg"|"Bestyrelsespost næstformand"|""|17077774
5000025|"Bjarne Hansen"|"Wrist Group"|"Bestyrelsespost formand"|""|286141
5000025|"Jim Bøjesen Hessellund Pedersen"|"Wrist Group"|"Bestyrelsespost"|""|449262
5000025|"Morten Skou"|"Wrist Group"|"Bestyrelsespost"|""|934731
5000025|"Robert Steen Kledal"|"Wrist Group"|"Bestyrelsespost"|""|1721333
5000585|"Ernst Enewald Berthold Clausen"|"Würth Danmark"|"Bestyrelsespost"|""|343719
5000585|"Ida Marie Clausen"|"Würth Danmark"|"Bestyrelsespost"|""|412200
5000585|"Reinhold Adolf Würth"|"Würth Danmark"|"Bestyrelsespost Formand"|""|720104
5000585|"Sven Jokum Møller Kristensen"|"Würth Danmark"|"Direktionspost adm. dir"|""|1396096
5000518|"Carl-Åke Carlsson"|"Xellia Pharmaceuticals"|"Bestyrelsespost"|""|300141
5000518|"Michael Graakjær"|"Xellia Pharmaceuticals"|"Bestyrelsespost"|""|1080783
5000518|"Bente Schmidt Nielsen"|"Xellia Pharmaceuticals"|"Bestyrelsespost"|""|1179374
5000518|"Mikkel Lyager Olsen"|"Xellia Pharmaceuticals"|"Bestyrelsespost formand"|""|1248812
5000518|"Kennet Ingvar Lundberg"|"Xellia Pharmaceuticals"|"Bestyrelsespost"|""|1776652
5000624|"Thor Braathen"|"Yara Danmark Gødning"|"Bestyrelsespost"|""|670788
5000624|"Ola Helge Gjerde"|"Yara Danmark Gødning"|"Bestyrelsespost formand"|""|1556806
5000624|"Henriette Magnussen"|"Yara Danmark Gødning"|"Direktionspost adm. dir"|""|1823148
5000624|"Marjo Katariina Keränen"|"Yara Danmark Gødning"|"Bestyrelsespost"|""|1950440
5000391|"Jørn Larsen"|"YIT"|"Bestyrelsespost"|""|1577422
5000391|"Tuula Marjukka Haataja"|"YIT"|"Bestyrelsespost"|""|1675211
5000391|"Arne Malonæs"|"YIT"|"Bestyrelsespost formand"|""|1794232
5000391|"Lars Kalkerup"|"YIT"|"Bestyrelsespost"|""|1800701
5000391|"Anders Bredesen"|"YIT"|"Direktionspost"|""|17095296
5000526|"Kurt Erling Birk"|"Zacco"|"Bestyrelsespost næstformand"|""|510556
5000526|"Hans-Bertil Edvard Håkansson"|"Zacco"|"Direktionspost adm. dir"|""|1274182
5000526|"Sven Ove Granstrand"|"Zacco"|"Bestyrelsespost"|""|1594597
5000526|"Casper Struve"|"Zacco"|"Bestyrelsespost"|""|1740431
5000526|"Oddrun Ørstavik"|"Zacco"|"Bestyrelsespost"|""|1869532
5000526|"Sara Matilda Engellau"|"Zacco"|"Bestyrelsespost"|""|2001702
5000526|"Michael Byström"|"Zacco"|"Bestyrelsespost"|""|7360205
5000526|"Stefan Ölander"|"Zacco"|"Bestyrelsespost formand"|""|7360206
5000526|"Hans Blomberg"|"Zacco"|"Bestyrelsespost"|""|16951809
5000784|"Gert Keld Jensen"|"Zebra"|"Direktionspost Økonomidirektør"|""|364930
5000784|"Jacob Bier"|"Zebra"|"Bestyrelsespost"|""|420794
5000784|"Josef Lajboschitz"|"Zebra"|"Bestyrelsespost"|""|461191
5000784|"Lennart Bent Lajboschitz"|"Zebra"|"Direktionspost adm. dir"|""|528900
5000968|"Jan Lynghøj Grønvang"|"Zerochaos"|"Bestyrelsespost"|""|426924
5000968|"Douglas Allen"|"Zerochaos"|"Bestyrelsespost"|""|1359143
5000968|"Harold Franklin Mills"|"Zerochaos"|"Bestyrelsespost formand"|""|1488748
5000699|"Shun-I Chu"|"Zyxel Communications"|"Bestyrelsespost Formand"|""|638705
5000699|"Torben Thomasen"|"Zyxel Communications"|"Bestyrelsespost"|""|681155
5000699|"Kuo-Long Yang"|"Zyxel Communications"|"Bestyrelsespost"|""|1665046
5000843|"Oscar Claudius Crohn"|"Østergaard Biler"|"Bestyrelsespost formand"|""|588679
5000843|"Poul Henrik Tvede"|"Østergaard Biler"|"Bestyrelsespost"|""|620380
5000843|"Jesper Hem"|"Østergaard Biler"|"Bestyrelsespost"|""|1675188
5000763|"Erik Aggerbo Jacobsen"|"Østjydsk Bank"|"Bestyrelsespost"|""|332977
5000763|"Henning Rose"|"Østjydsk Bank"|"Bestyrelsespost"|""|398268
5000763|"Jan Nordstrøm"|"Østjydsk Bank"|"Bestyrelsespost"|""|427542
5000763|"Jens Alfred Vendelbo"|"Østjydsk Bank"|"Direktionspost"|""|432725
5000763|"Knud Timm-Andersen"|"Østjydsk Bank"|"Bestyrelsespost"|""|506706
5000763|"Thorvald Christensen"|"Østjydsk Bank"|"Bestyrelsespost formand"|""|671951
5000763|"Anni Mols"|"Østjydsk Bank"|"Bestyrelsespost"|""|17149363
5000949|"Jes Per Bak Sørensen"|"Aage Østergaard"|"Bestyrelsespost"|""|444470
5000949|"Per Ingvar Løkken"|"Aage Østergaard"|"Bestyrelsespost"|""|600081
5000949|"Poul Erik Andersen"|"Aage Østergaard"|"Bestyrelsespost Næstformand"|""|617867
5000949|"Poul Richard Ulsøe"|"Aage Østergaard"|"Bestyrelsespost formand"|""|622638
5000922|"Arne Brøndum Schade"|"Aalborg Forsyning"|"Bestyrelsespost"|""|261635
5000922|"John Gregers Nielsen"|"Aalborg Forsyning"|"Bestyrelsespost"|""|454817
5000922|"Knud Sloth"|"Aalborg Forsyning"|"Direktionspost"|""|506475
5000922|"Steen Berg Royberg"|"Aalborg Forsyning"|"Bestyrelsespost næstformand"|""|641561
5000922|"Vibeke Merete Gamst"|"Aalborg Forsyning"|"Bestyrelsespost"|""|691588
5000922|"Tommy Eggers"|"Aalborg Forsyning"|"Bestyrelsespost formand"|""|1388206
5000922|"Daniel Nyboe Andersen"|"Aalborg Forsyning"|"Bestyrelsespost"|""|1824922
5000922|"Inge Ibsen Fomcenco"|"Aalborg Forsyning"|"Bestyrelsespost"|""|1824923
5000922|"Klaus Kolind-Hansen"|"Aalborg Forsyning"|"Direktionspost Underdirektør"|""|1859110
5000922|"Bjarne Norman Nielsen"|"Aalborg Forsyning"|"Direktionspost Underdirektør"|""|1859472
5000922|"Hans Erik Hansen"|"Aalborg Forsyning"|"Bestyrelsespost"|""|1907866
5000922|"Karsten Lilja Jensen"|"Aalborg Forsyning"|"Bestyrelsespost"|""|1907867
5000922|"Annie Løve Lundgaard"|"Aalborg Forsyning"|"Bestyrelsespost"|""|1907868
5000922|"Ole Nicolajsen"|"Aalborg Forsyning"|"Bestyrelsespost"|""|1907869
5000167|"Harry Egon Andersen"|"Aalborg Portland"|"Bestyrelsespost Medarbejdervalgt"|""|388897
5000167|"Henning Bæk"|"Aalborg Portland"|"Direktionspost Administrerende direktør"|""|395393
5000167|"Søren Vinther"|"Aalborg Portland"|"Bestyrelsespost formand"|""|665437
5000167|"Francesco Caltagirone Jr"|"Aalborg Portland"|"Bestyrelsespost næstformand"|""|1113998
5000167|"Marco Maria Bianconi"|"Aalborg Portland"|"Bestyrelsespost"|""|1113999
5000167|"Francesco Gaetano Caltagirone"|"Aalborg Portland"|"Bestyrelsespost"|""|1114000
5000167|"Walter Montevecchi"|"Aalborg Portland"|"Bestyrelsespost"|""|1114001
5000167|"Kim Poulin Poulsen"|"Aalborg Portland"|"Bestyrelsespost"|""|1833301
5000167|"Paolo Zugaro"|"Aalborg Portland"|"Direktionspost"|""|1867885
5000167|"Henrik Marinus Hougaard"|"Aalborg Portland"|"Bestyrelsespost"|""|1993582
5000400|"Per Lyngby Cloos"|"Aalborg Stiftstidende"|"Direktionspost Administrerende direktør"|""|237102
5000400|"Knud-Erik Borup"|"Aalborg Stiftstidende"|"Bestyrelsespost"|""|503383
5000400|"Laurits Toft"|"Aalborg Stiftstidende"|"Bestyrelsespost næstformand"|""|522746
5000400|"Nils Dorin Jacobsen"|"Aalborg Stiftstidende"|"Bestyrelsespost"|""|576392
5000400|"Ole Lyngh Jørgensen"|"Aalborg Stiftstidende"|"Bestyrelsespost formand"|""|584104
5000400|"Peter Anders Petersen"|"Aalborg Stiftstidende"|"Direktionspost"|""|605061
5000400|"Mogens Christensen"|"Aalborg Stiftstidende"|"Bestyrelsespost Medarbejdervalgt"|""|982129
5000400|"Marianne Isen"|"Aalborg Stiftstidende"|"Bestyrelsespost"|""|7359615
5000400|"Kent Bjerg Budolfsen"|"Aalborg Stiftstidende"|"Bestyrelsespost"|""|7359617
5000701|"Ellen Margrethe Basse"|"Aarhus Vand"|"Bestyrelsespost"|""|232775
5000701|"Ango Winther"|"Aarhus Vand"|"Bestyrelsespost næstformand"|""|251620
5000701|"Hans Christian Elbek Pedersen"|"Aarhus Vand"|"Bestyrelsespost formand"|""|1019391
5000701|"Lars Bjarne Schrøder"|"Aarhus Vand"|"Direktionspost"|""|1808571
5000701|"Jan Ravn Christensen"|"Aarhus Vand"|"Bestyrelsespost"|""|1821721
5000701|"Henrik Frier"|"Aarhus Vand"|"Bestyrelsespost"|""|1821722
5000701|"Bjørn Rohde"|"Aarhus Vand"|"Bestyrelsespost"|""|1821723
5000250|"Arne Alexander Frank"|"Aarhuskarlshamn (AAK)"|"Bestyrelsespost formand"|""|261313
5000250|"Mogens Stoustrup Jensen"|"Aarhuskarlshamn (AAK)"|"Direktionspost"|""|561116
5000250|"Jan Astrup"|"Aarhuskarlshamn (AAK)"|"Direktionspost adm. dir"|""|1049730
5000250|"Anders Gustaf Byström"|"Aarhuskarlshamn (AAK)"|"Bestyrelsespost næstformand"|""|1314012
5000250|"Michael Skriver"|"Aarhuskarlshamn (AAK)"|"Bestyrelsespost"|""|1314325
5100001|"Søren Dan Johansen"|"ALTOR EQUITY PARTNERS A/S"|"Direktionspost adm. dir"|NA|660504
5100001|"Erik Anders Jesper Eliasson"|"ALTOR EQUITY PARTNERS A/S"|"Bestyrelsespost"|NA|1555361
5100001|"Harald Mix"|"ALTOR EQUITY PARTNERS A/S"|"Bestyrelsespost"|NA|1144927
5100001|"Bengt Stefan Linder"|"ALTOR EQUITY PARTNERS A/S"|"Bestyrelsespost"|NA|1147097
5100001|"Johan Fredrik Strömholm"|"ALTOR EQUITY PARTNERS A/S"|"Bestyrelsespost formand"|NA|1012893
5100001|"Johan Olof Cervin"|"ALTOR EQUITY PARTNERS A/S"|"Bestyrelsespost"|NA|1147095
5100002|"Povl Christian Lütken Frigast"|"AXCEL II MANAGEMENT A/S"|"Direktionspost Administrerende direktør"|NA|307017
5100002|"Jens Winther Moberg"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|443274
5100002|"Johannes Poulsen"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|452411
5100002|"Niels Bjørn Christiansen"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost formand"|NA|566968
5100002|"Peter Damgaard Jensen"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|606654
5100002|"Peter Schütze"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|612641
5100002|"Lars Henrik Munch"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|516925
5100002|"Hanne Birgitte Breinbjerg Sørensen"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|1644899
5100002|"Bent Pedersen"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost næstformand"|NA|274339
5100002|"Lars Johansen"|"AXCEL II MANAGEMENT A/S"|"Bestyrelsespost"|NA|517520
5100003|"Erik Balleby Jensen"|"CAPIDEA MANAGEMENT ApS"|"Direktionspost"|NA|333428
5100003|"Jens Thøger Hansen"|"CAPIDEA MANAGEMENT ApS"|"Direktionspost"|NA|442788
5100003|"Lars Thomassen"|"CAPIDEA MANAGEMENT ApS"|"Bestyrelsespost"|NA|520883
5100003|"Mogens Christian Hugo"|"CAPIDEA MANAGEMENT ApS"|"Bestyrelsespost formand"|NA|558072
5100003|"Ulrik Nicolai Jungersen"|"CAPIDEA MANAGEMENT ApS"|"Direktionspost"|NA|687697
5100004|"Jesper Johansen"|"DKA CAPITAL A/S"|"Direktionspost"|NA|445771
5100004|"Lars Dybkjær"|"DKA CAPITAL A/S"|"Direktionspost Administrerende direktør"|NA|515449
5100004|"Karsten Holst Bork Kristoffersen"|"DKA CAPITAL A/S"|"Bestyrelsespost"|NA|1487906
5100004|"Mogens Thorninge"|"DKA CAPITAL A/S"|"Bestyrelsespost formand"|NA|1274997
5100005|"Mogens Nellemann Skov"|"DELTAQ A/S"|"Bestyrelsespost næstformand"|NA|560229
5100005|"Jesper Knud Lacoppidan"|"DELTAQ A/S"|"Direktionspost Administrerende direktør"|NA|445971
5100005|"Claus Kongsted Nielsen"|"DELTAQ A/S"|"Bestyrelsespost"|NA|312494
5100005|"Jakob Haldor Topsøe"|"DELTAQ A/S"|"Bestyrelsespost"|NA|1677480
5100005|"Flemming Bent Lindeløv"|"DELTAQ A/S"|"Bestyrelsespost formand"|NA|351832
5100005|"John Korsø Jensen"|"DELTAQ A/S"|"Bestyrelsespost"|NA|455923
5100006|"Morten Hummelmose"|"EQT PARTNERS A/S"|"Direktionspost"|NA|1416522
5100006|"Claes Johan Bygge"|"EQT PARTNERS A/S"|"Bestyrelsespost formand"|NA|1675204
5100006|"Hans Christian Henning Ragnesjö"|"EQT PARTNERS A/S"|"Bestyrelsespost"|NA|1735690
5100007|"Hans Ole Jensen"|"MAJ INVEST HOLDING A/S"|"Bestyrelsespost"|NA|237181
5100007|"Erik Preben Holm"|"MAJ INVEST HOLDING A/S"|"Direktionspost"|NA|339338
5100007|"Gert Kristiansen"|"MAJ INVEST HOLDING A/S"|"Bestyrelsespost"|NA|364988
5100007|"Jeppe Christiansen"|"MAJ INVEST HOLDING A/S"|"Direktionspost"|NA|443858
5100007|"Peter Damgaard Jensen"|"MAJ INVEST HOLDING A/S"|"Bestyrelsespost næstformand"|NA|606654
5100007|"Ruth Schade"|"MAJ INVEST HOLDING A/S"|"Bestyrelsespost"|NA|637128
5100007|"Tommy Pedersen"|"MAJ INVEST HOLDING A/S"|"Bestyrelsespost formand"|NA|676122
5100008|"Bernd Petersen"|"ODIN EQUITY PARTNERS MANAGEMENT II K/S"|"Bestyrelsespost formand"|NA|278076
5100008|"Erik Koch Boyter"|"ODIN EQUITY PARTNERS MANAGEMENT II K/S"|"Bestyrelsespost"|NA|337229
5100008|"Esben Bay Jørgensen"|"ODIN EQUITY PARTNERS MANAGEMENT II K/S"|"Bestyrelsespost"|NA|344417
5100008|"Jesper Wadum Nielsen"|"ODIN EQUITY PARTNERS MANAGEMENT II K/S"|"Bestyrelsespost"|NA|709672
5100008|"Jacob Østergaard Bergenholtz"|"ODIN EQUITY PARTNERS MANAGEMENT II K/S"|"Bestyrelsespost"|NA|1274347
5100009|"Erik Gregers Hansen"|"POLARIS MANAGEMENT A/S"|"Bestyrelsespost formand"|NA|335449
5100009|"Freddy Frandsen"|"POLARIS MANAGEMENT A/S"|"Bestyrelsespost"|NA|359394
5100009|"Jan Johan Kühl"|"POLARIS MANAGEMENT A/S"|"Direktionspost"|NA|426021
